# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = model_model
# start_datetime = 2021-07-27 17:10:44 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 100
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = .//input/input_trivial_v2.json
# init = .//input/init.json
# random
#   seed = 4028370519 (Default)
# output
#   file = .//output/output_trivial_v2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 888c0f6a
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15
# Adaptation terminated
# Step size = 0.0512064
# Diagonal elements of inverse mass matrix:
# 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
-508.766,0.360587,0.0512064,6,63,0,524.029,0.371139,0.149836,0.525781,0.887953,0.874222,0.65143,0.721623,1.2863,1.09292,2.12092,0.879922,1.19877,1.68746,1.28403,0.510086
-508.661,0.999372,0.0512064,4,15,0,514.444,0.345907,0.265592,0.864278,1.08201,0.920235,0.48889,0.630742,0.964892,1.16054,2.65774,0.868204,0.984914,1.43865,1.61981,0.473044
-509.976,0.986102,0.0512064,5,63,0,513.955,0.416642,0.289593,0.90478,1.04439,0.913265,0.55373,0.617326,0.924037,1.00775,2.47542,0.872298,1.00693,1.42776,1.51319,0.491365
-509.823,0.996268,0.0512064,6,63,0,514.235,0.692031,0.0911396,0.53966,0.546698,0.597333,0.838002,1.14221,1.73528,0.434327,0.848039,1.90159,1.501,3.10215,0.626817,0.174073
-507.194,0.898499,0.0512064,5,31,0,518.566,0.763068,0.182407,0.575266,0.571666,0.670181,0.651244,0.913539,1.50836,0.753058,0.907432,1.75294,1.41003,2.09734,1.05379,0.145256
-510.916,0.956374,0.0512064,5,31,0,514.231,1.60083,0.18811,0.298684,1.60874,0.49398,1.35858,0.380653,1.34333,0.770893,2.0205,1.32089,0.806682,2.11154,1.063,0.170161
-512.987,0.649745,0.0512064,6,63,0,521.795,0.171728,0.232372,0.923131,0.569352,0.874816,0.406508,1.7229,1.07194,0.668776,2.80739,0.451934,2.77521,0.980128,1.17699,0.0977054
-519.151,0.973023,0.0512064,6,63,0,526.563,3.4315,0.837639,0.566798,0.485979,0.141383,3.30596,1.03535,1.96877,0.409906,0.348302,4.53579,2.24271,2.13461,0.479777,39.5628
-514.791,0.676148,0.0512064,6,63,0,531.989,0.191517,0.413621,0.204071,0.599798,0.966259,0.647807,3.27285,0.231708,0.504539,4.80888,0.730907,4.73062,0.305435,1.09104,0.611929
-511.751,0.999263,0.0512064,6,63,0,522.39,0.326413,1.47605,0.344607,0.173979,0.740788,0.747687,2.54493,1.55651,0.265981,1.23955,2.01328,2.27945,1.82608,0.45577,0.968519
-511.593,0.990469,0.0512064,6,63,0,519.024,1.0895,0.15451,0.613329,2.96515,0.443298,0.787723,0.412267,1.1311,2.84572,0.745853,1.10252,1.06755,1.15165,4.30064,1.23853
-510.096,0.712341,0.0512064,6,63,0,520.912,0.378432,0.147152,0.22225,0.568165,0.659701,1.9542,0.838568,0.453614,0.653508,2.83254,2.28881,1.55779,0.53334,1.02216,1.50169
-507.832,0.991711,0.0512064,4,15,0,517.712,0.458171,0.17516,0.232617,0.411014,0.995286,1.45543,1.29195,0.378989,0.78113,1.86053,1.98308,1.69013,0.671129,1.27389,1.92136
-510.203,0.878641,0.0512064,6,63,0,515.709,0.222248,0.385994,0.349409,0.985227,0.621096,0.360229,0.907341,1.5408,1.08306,2.30478,0.397194,1.31238,2.77892,1.47581,5.38465
-511.78,0.936513,0.0512064,6,63,0,516.657,0.338396,0.386425,0.172869,0.809864,0.454138,1.43287,2.98555,0.462249,0.44929,0.943208,2.32592,6.87375,0.417669,0.614911,0.207894
-512.111,0.767808,0.0512064,6,63,0,519.545,0.277286,1.28575,0.0795153,1.00672,1.58405,0.934201,0.557276,0.535714,1.39099,1.84446,1.9095,1.10141,0.497355,2.28744,1.26474
-511.63,0.939052,0.0512064,6,63,0,519.643,0.12445,0.28075,0.215547,1.03804,0.526768,1.02826,2.09093,0.522996,0.570964,1.55231,1.30379,5.25522,0.43656,1.01357,0.168841
-514.966,0.767922,0.0512064,6,63,0,523.056,0.720138,0.882995,0.262855,0.256739,2.00099,0.486986,0.717521,2.32089,0.536428,1.40027,0.882302,1.79455,2.30821,0.713398,1.0728
-510.112,0.850704,0.0512064,6,63,0,520.644,0.179627,0.311652,0.67153,1.24682,0.343708,0.394767,1.99861,1.34627,0.586047,1.33448,0.614857,5.09613,1.35339,0.972374,1.06612
-510.014,0.944318,0.0512064,6,63,0,516.906,0.860388,0.847608,0.231654,0.95458,0.338093,1.68161,1.42523,0.528757,1.20478,0.866305,2.16431,1.66251,0.926694,1.08451,0.436995
-506.774,0.72665,0.0512064,6,63,0,517.066,0.303779,0.213066,0.618402,0.456992,0.995189,0.601622,0.802255,1.46073,0.849223,1.7963,0.717747,1.32385,2.89029,0.952351,1.68228
-507.339,0.990122,0.0512064,4,15,0,510.59,0.139311,0.232729,0.833054,0.632217,1.23242,0.498404,0.863819,1.55513,0.501822,2.04082,1.18489,1.3703,1.59333,0.877766,1.51676
-506.545,0.781223,0.0512064,6,63,0,512.63,1.51844,0.215545,0.369101,0.793573,0.347221,1.30795,2.06846,0.510636,1.21847,0.536537,2.48563,2.80214,0.730565,1.69327,0.676232
-505.409,0.97841,0.0512064,6,63,0,511.343,0.388163,0.211874,0.393189,1.85843,0.66547,0.434609,0.892978,1.28052,1.38648,1.11016,0.800443,1.47118,1.87174,1.65262,1.54543
-506.014,0.978011,0.0512064,6,63,0,511.36,0.343948,0.496789,0.291962,0.614698,0.963247,1.25716,1.31404,0.397972,0.686069,1.80432,2.45684,2.07227,0.495901,1.03687,1.43295
-507.654,0.998388,0.0512064,6,63,0,511.314,0.652232,0.17777,0.214507,0.499501,1.73389,0.645287,1.11443,0.741595,0.507151,2.22606,1.80214,1.71731,0.922701,0.659068,4.70719
-507.989,0.937896,0.0512064,6,63,0,513.627,0.992498,0.60069,0.320318,0.350424,0.602694,1.54746,1.76177,0.610842,0.398187,1.42295,2.07998,4.39586,0.576597,0.494231,3.22422
-506.496,0.972777,0.0512064,6,63,0,511.343,0.266924,0.245874,0.324116,0.353217,0.615826,1.6642,0.83735,1.50962,0.392163,1.04312,2.8403,1.84948,1.44182,0.586121,0.684397
-508.059,0.883691,0.0512064,6,63,0,515.965,0.312922,0.25429,0.373773,0.330087,0.614527,1.59182,0.796665,1.26636,0.418702,0.822642,3.34859,1.74732,1.54738,0.585763,0.642519
-508.762,0.914304,0.0512064,6,63,0,515.619,1.19216,0.0761952,0.209917,1.85636,0.837751,0.723811,0.454809,0.877966,1.43754,1.67097,1.31755,0.782481,1.17497,1.90022,1.93516
-513.834,0.853913,0.0512064,5,31,0,517.264,2.05593,0.0854607,0.0948472,2.45406,0.594818,0.850248,0.584117,0.716342,1.16437,2.69917,0.830095,1.07226,1.17797,1.52395,2.42342
-510.184,0.76281,0.0512064,5,31,0,519.486,2.36914,0.0811776,0.384219,0.736746,1.14084,0.802675,1.09063,0.582679,1.27902,0.987122,1.92241,1.91441,0.678655,1.61119,1.31468
-509.933,0.847284,0.0512064,6,63,0,517.038,0.0734933,0.492786,0.576223,0.6686,0.550528,0.943954,0.648304,1.63858,1.3382,0.716499,1.37323,1.51766,1.45283,1.60393,0.620892
-510.39,0.984958,0.0512064,6,63,0,521.063,2.22975,0.231972,0.636444,0.365543,0.226872,2.75543,0.907793,1.79602,0.702807,0.409191,3.05405,1.38498,2.55517,1.26323,2.77153
-510.921,0.99444,0.0512064,6,63,0,520.333,0.139108,0.354688,0.153899,1.3383,1.88593,0.240827,1.48884,0.350742,1.91084,3.28886,0.669327,1.75692,0.453342,2.50449,1.31336
-511.815,0.894709,0.0512064,6,63,0,520.589,0.855955,0.648017,0.34448,0.856068,0.0863798,1.78692,2.725,0.964492,0.770551,0.18743,5.2692,3.68233,1.3882,0.907592,0.510142
-509.837,0.841907,0.0512064,6,63,0,520.599,1.20073,0.894084,0.410186,0.447278,0.428242,0.491046,1.76621,2.14399,0.578742,0.60567,1.18958,2.86505,2.3362,0.693713,1.83369
-509.483,0.869109,0.0512064,5,31,0,516.521,0.324335,0.492529,0.565131,0.48369,0.3997,1.46652,1.22205,1.27941,0.538529,0.933178,1.47895,2.87057,1.22939,0.588216,1.55903
-510.502,0.997614,0.0512064,6,63,0,515.929,0.0943265,0.166908,0.498208,0.467122,0.656481,0.943211,1.60819,1.46363,0.485455,0.849671,2.18351,1.99353,1.66548,0.710012,1.1732
-511.562,0.99521,0.0512064,6,63,0,518.758,0.453433,1.30763,0.124167,0.505468,0.987232,0.658661,2.13296,0.583816,0.627922,1.05795,1.90165,2.58652,1.32734,0.785381,2.46786
-512.167,0.994763,0.0512064,6,63,0,520.253,0.306407,0.284799,0.536343,0.596747,0.135368,0.964309,2.08778,1.82955,0.932194,0.188801,1.68028,4.92025,2.07121,1.53432,0.240124
-511.613,0.78984,0.0512064,6,63,0,520.334,0.476685,0.690826,0.217799,0.452758,0.787639,1.28952,1.01076,0.872512,0.657538,1.24646,1.42955,1.66341,1.86528,1.04949,9.14055
-513.004,0.882585,0.0512064,6,63,0,517.747,0.31651,0.296129,0.592869,0.742361,0.259266,0.599243,3.11526,0.748025,0.88937,0.791253,0.55523,6.21722,1.4229,1.19929,6.75106
-509.409,0.76714,0.0512064,6,63,0,521.851,0.390487,0.308089,0.409181,0.579012,0.25603,0.929259,1.75769,1.96766,0.340964,0.711501,2.17063,2.52078,3.03146,0.483364,1.14927
-509.429,0.9954,0.0512064,6,63,0,517.441,0.588787,0.317498,0.17132,0.358929,1.13397,1.70893,1.08245,0.878819,0.281912,2.24714,2.50476,1.45973,1.06991,0.427759,0.327242
-507.106,0.978256,0.0512064,6,63,0,515.363,0.818747,0.219828,0.467713,0.539255,0.24839,2.75621,0.671613,0.987029,1.01443,0.518847,3.65942,1.43082,1.22946,1.55592,1.03658
-507.143,0.965946,0.0512064,6,63,0,512.387,0.495596,0.239431,0.308839,0.843992,0.194424,2.35233,0.979055,1.01977,1.03022,0.322906,3.77118,1.5576,1.52121,1.6856,1.13177
-511.49,0.990549,0.0512064,6,63,0,517.084,0.503263,0.201727,0.152001,1.12141,2.03979,0.474371,0.495531,0.935943,1.16377,4.14462,0.708265,0.588931,2.19336,1.44014,0.57163
-507.373,0.999452,0.0512064,5,31,0,515.859,0.259245,0.245173,0.462055,0.870195,0.993765,0.754002,0.515028,0.811816,1.50314,2.20527,0.905539,0.887754,1.52119,1.36985,0.458037
-506.795,0.91121,0.0512064,6,63,0,515.974,0.326413,0.622476,0.685381,0.541403,0.210138,1.20758,2.52016,1.12593,0.589798,0.577319,1.6847,4.72103,1.04235,0.87006,0.732582
-512.931,0.99104,0.0512064,6,63,0,515.379,0.256034,2.29285,0.249752,0.674362,0.195795,1.44142,2.23612,0.976211,0.699227,0.231246,4.97759,2.4853,1.5933,1.05492,0.466105
-509.63,0.768963,0.0512064,5,31,0,518.291,0.542655,0.780678,0.223412,0.913973,0.202081,2.95941,1.15146,0.643394,0.930384,0.53012,2.75373,2.8304,0.913918,1.61837,0.6831
-507.732,0.99835,0.0512064,6,63,0,513.706,0.410584,0.591907,0.184646,0.928541,0.365559,0.862577,1.67682,0.949649,0.866306,0.569604,2.81722,1.8596,1.33503,0.931738,1.1851
-510.618,0.863515,0.0512064,5,63,0,519.538,0.43196,0.381158,0.489653,0.308302,0.58384,1.27838,0.836027,1.39858,0.48627,1.98767,1.64539,1.31365,1.27387,0.633613,0.224568
-510.649,0.998604,0.0512064,6,63,0,514.578,0.716713,0.433961,0.129615,0.515874,0.601795,1.90332,1.44037,0.661264,0.403146,1.25094,2.98249,1.6904,1.47233,0.693929,0.3962
-511.799,0.530507,0.0512064,6,63,0,521.984,0.0828121,0.227777,0.218991,1.06835,1.30628,0.54359,1.11766,0.535804,1.74559,1.12933,1.12979,2.39598,0.771102,2.34541,2.41694
-511.477,0.978168,0.0512064,6,63,0,518.113,2.64406,0.289498,0.887738,0.427407,0.309975,1.2876,1.42916,1.32709,0.405301,1.07336,2.71467,1.46613,2.18693,0.391458,0.437798
-507.129,0.879946,0.0512064,5,63,0,521.752,1.22112,0.293331,0.479918,0.223724,0.623567,1.33455,1.08667,1.63256,0.478672,0.956071,1.73276,2.31876,1.57398,0.737537,1.10928
-508.902,0.943204,0.0512064,6,63,0,512.639,0.223262,0.251774,0.342015,0.316496,0.761182,0.785248,1.04958,1.58486,0.435812,2.13741,0.807535,1.8831,2.7055,0.511388,1.91142
-510.03,0.991289,0.0512064,6,63,0,515.264,0.648592,0.191343,0.694938,0.808931,0.860592,0.274111,0.96193,1.25837,1.78382,1.84896,0.27766,2.09428,1.98183,1.95697,2.51021
-506.761,1,0.0512064,6,63,0,513.369,0.125513,0.392191,0.491837,0.450765,0.323773,0.995874,1.39939,1.90768,0.473947,0.767018,1.55003,2.31583,2.19823,0.845147,0.332311
-508.493,0.813597,0.0512064,6,63,0,515.873,1.90231,0.201887,0.127374,1.24479,0.825425,0.667924,1.02391,0.598832,1.19177,1.43743,1.20441,2.29646,0.634789,1.67411,0.309725
-508.262,0.981082,0.0512064,6,63,0,515.839,0.113058,0.13451,0.662589,0.867252,0.238939,2.11681,0.624109,1.16801,1.07847,0.504987,4.04257,1.09839,1.34669,1.50704,2.37089
-507.26,0.761256,0.0512064,6,63,0,516.82,0.221908,1.29346,0.20333,0.691473,0.677355,0.981165,0.782526,1.32457,0.695336,1.47897,1.16623,1.4148,1.93852,0.806391,0.803526
-508.79,0.612562,0.0512064,5,63,0,515.481,0.501161,0.527469,0.184431,1.00787,0.48103,0.827244,0.666588,1.21803,0.763628,1.28665,1.63081,1.12365,1.60868,1.13819,0.577607
-512.189,0.881106,0.0512064,6,95,0,521.689,0.311603,0.122297,0.969993,1.2582,0.209507,0.691768,1.06567,1.53225,1.22336,0.511628,1.34739,2.94267,1.32432,1.17298,1.16595
-510.535,0.941532,0.0512064,6,63,0,521.188,0.428752,0.448341,0.0983702,1.60473,0.549032,0.962466,0.499077,1.17057,1.18748,1.70393,1.48918,0.817759,1.13145,2.10721,0.275849
-510.947,0.997188,0.0512064,6,63,0,517.503,0.463812,0.118743,0.539706,0.436017,0.53135,3.22986,0.95532,0.457155,0.759708,1.10668,3.14741,2.05056,0.749496,0.780141,3.1232
-511.291,0.930123,0.0512064,6,63,0,518.835,0.308526,0.591764,0.0903457,1.43651,1.17274,0.448342,0.554199,0.967289,1.83856,2.08667,0.796687,0.732169,1.44781,3.2586,1.35564
-518.973,0.908076,0.0512064,6,63,0,523.875,0.203005,0.166211,1.2398,0.145317,0.671186,0.299224,5.39069,1.65241,0.176969,1.3024,0.727295,11.3637,1.98923,0.174676,0.613351
-519.249,0.996772,0.0512064,6,63,0,525.89,2.2233,0.412327,0.150459,1.44123,0.54914,3.09487,0.284554,0.461943,2.16347,1.07259,7.04608,0.248484,0.748043,4.38997,0.917473
-510.482,0.775725,0.0512064,5,31,0,527.039,1.55719,0.0663854,0.311683,0.67652,0.594038,0.840755,1.7405,0.709654,0.589848,1.61131,2.1085,2.02029,0.869522,0.763154,1.33482
-507.742,0.982225,0.0512064,6,63,0,518.324,0.462156,0.317179,0.541387,0.607303,1.8403,0.496282,0.607404,0.924516,0.889136,3.34064,0.808649,0.955211,1.30049,1.439,3.46662
-509.282,0.96727,0.0512064,5,31,0,512.241,0.142432,0.143756,0.315243,0.887091,2.18379,0.58568,0.542836,1.0228,0.709502,5.02483,0.731128,0.966088,1.26202,1.0071,4.33428
-506.813,0.884843,0.0512064,6,63,0,512.367,0.956376,0.380998,0.316844,1.07929,0.235869,1.10718,2.19202,0.676791,1.10601,0.475024,2.01657,3.15154,0.868899,1.3269,0.251264
-508.466,0.638231,0.0512064,6,63,0,517.88,0.504015,1.17158,0.272634,0.704812,0.306973,1.12987,1.75715,1.15227,0.59887,0.766346,2.01465,3.39137,1.18894,0.659514,0.509515
-510.625,0.99749,0.0512064,6,63,0,514.007,0.902014,0.339303,0.648394,0.239096,0.329304,0.830421,3.49349,0.826117,0.744415,0.561893,1.33859,4.97075,1.18521,0.785553,0.335237
-509.509,0.94001,0.0512064,6,63,0,520.066,0.934835,0.373496,0.314323,2.77315,0.0857147,1.28576,0.899737,1.26982,2.07042,0.320883,1.86545,1.55389,1.81949,2.40674,0.920311
-512.565,0.93662,0.0512064,6,63,0,519.7,0.550949,0.351296,0.397668,0.101273,2.35324,1.18686,1.72676,0.488573,0.170533,6.01601,2.03008,2.48731,0.57414,0.242322,2.43272
-508.075,0.842514,0.0512064,6,63,0,518.623,0.995846,0.757118,0.335369,0.524904,0.328758,0.959453,1.60558,1.24603,0.516598,1.0397,1.24748,2.07364,2.54268,0.544533,1.31193
-515.716,0.990281,0.0512064,6,63,0,521.64,0.229336,0.947088,1.03609,0.18151,0.407395,0.62719,3.08413,2.68622,0.283959,0.535234,0.933045,6.57376,5.93382,0.252716,0.999234
-513.745,0.992877,0.0512064,6,63,0,521.354,0.327201,0.608417,0.90333,0.237659,0.327293,0.641386,3.5449,2.86873,0.223726,0.745913,1.27874,3.87821,2.49241,0.605617,0.397883
-513.157,0.810974,0.0512064,5,63,0,522.078,0.297605,0.926401,0.199259,1.07382,0.303033,0.786827,0.972053,1.29009,0.600143,1.23121,2.05112,1.12107,1.52486,1.27806,2.21413
-514.192,0.846159,0.0512064,6,63,0,520.684,0.534566,0.084835,0.353375,0.532245,0.329527,0.708069,1.68932,1.11402,0.619647,1.1628,0.935919,2.32075,1.74402,1.19733,0.319613
-515.298,0.894341,0.0512064,6,63,0,522.125,0.238978,0.598466,0.60692,0.256779,1.21304,0.42833,1.37969,1.41916,0.422016,3.59796,0.521964,1.55687,2.82205,0.955861,0.737964
-511.858,0.998605,0.0512064,6,63,0,520.369,0.450851,0.376556,0.187184,0.331108,0.657975,0.786272,1.82574,1.1324,0.352988,2.60061,0.875718,2.41292,1.27819,0.568769,0.320847
-512.718,0.984185,0.0512064,6,63,0,519.316,0.415833,0.38506,0.194754,0.321519,0.624543,0.813092,1.94266,1.1125,0.347593,2.84387,0.878868,2.4853,1.32945,0.520355,0.335363
-512.421,0.987487,0.0512064,6,127,0,518.407,0.73118,0.227711,0.52344,0.288499,1.58301,0.589083,0.712548,0.770263,0.746225,3.13078,0.855066,2.14612,0.728358,0.953049,0.89125
-512.028,0.943061,0.0512064,6,127,0,523.984,0.191595,0.52199,0.738317,0.492848,0.658273,0.794811,1.82637,1.33829,0.43393,1.71203,1.14288,1.72007,2.33417,0.564913,2.79542
-508.567,0.99668,0.0512064,6,63,0,519.548,0.452252,0.403153,0.452962,0.409666,0.317423,1.54623,0.749845,2.54825,0.354822,0.796257,2.04829,2.18598,2.68646,0.49138,1.57283
-509.18,0.979722,0.0512064,6,63,0,516.719,0.494059,0.467268,0.509639,0.426821,0.36166,1.87455,1.04122,2.38064,0.271759,0.779843,2.21111,2.41502,2.11392,0.593981,1.72327
-511.335,0.95212,0.0512064,6,63,0,516.905,0.438904,0.204856,0.562583,2.01792,0.397265,0.484016,0.856097,0.887405,3.65532,0.949087,0.656383,1.41318,1.23672,2.85618,2.35957
-509.773,0.995783,0.0512064,6,63,0,517.653,0.279775,0.493294,0.449722,0.272542,0.720117,0.57044,1.63286,1.41488,0.359972,1.93966,1.27739,1.76721,1.70439,0.539649,4.52718
-513.113,0.985886,0.0512064,5,31,0,516.6,0.270945,0.236005,0.479367,0.215725,2.9708,0.482807,1.66729,0.779134,0.247971,6.76225,0.701246,2.3154,0.906108,0.643076,3.12333
-509.972,0.943879,0.0512064,5,31,0,517.454,0.310711,0.234432,0.504083,0.285745,2.21966,0.422402,1.04012,0.750291,0.573814,4.09869,0.917378,1.55452,1.21591,0.549814,3.26315
-508.69,0.999449,0.0512064,6,63,0,515.264,0.337317,0.181776,0.27924,0.60951,1.11242,1.39848,0.456679,0.946046,0.557862,2.93821,1.87567,0.761713,1.66215,0.716461,9.76579
-505.731,0.868115,0.0512064,5,63,0,516.387,0.309406,0.135033,0.347958,0.743387,1.05832,0.885655,0.892739,0.851385,0.923349,1.41089,1.7069,1.23,1.02407,1.326,1.07284
-506.973,0.993513,0.0512064,6,63,0,511.107,0.632817,0.281336,0.349243,0.873211,0.46969,0.52341,0.964886,2.00731,0.728149,0.949879,1.19882,1.24645,2.83333,1.36797,0.841708
-506.892,0.984164,0.0512064,6,63,0,512.902,0.282527,0.119125,0.3067,0.614292,0.53522,1.57676,1.20851,0.602265,0.539073,1.49861,1.89929,2.87467,0.677108,0.790752,1.10229
-508.625,0.903532,0.0512064,6,63,0,514.877,0.44223,0.223877,0.254012,0.28573,1.12318,1.39054,1.53151,0.659922,0.302709,1.43804,2.75213,3.09614,0.991009,0.314096,2.08734
-512.234,0.753339,0.0512064,6,63,0,515.825,0.400001,0.46814,0.267069,0.249245,0.640409,4.16548,1.1843,0.454218,0.247055,2.19283,5.29446,2.33346,0.661493,0.284243,0.98035
-508.492,0.953146,0.0512064,5,31,0,515.606,0.657962,0.52648,0.196299,0.436165,0.681527,2.05484,1.32748,0.775297,0.276526,1.57315,4.33333,1.6141,0.876627,0.38073,0.916531
-506.762,0.978945,0.0512064,6,63,0,513.044,0.26156,0.205014,0.473743,1.0604,0.376278,0.469813,1.38114,1.54036,1.1939,0.980062,0.560269,2.85359,1.63031,1.87195,3.77968
-508.474,0.766282,0.0512064,6,63,0,514.745,0.692229,1.0398,0.19519,0.625654,0.528477,1.88818,1.24015,0.530752,0.734499,0.922896,5.01441,1.27466,0.809942,0.883707,0.68369
-507.709,0.994728,0.0512064,6,63,0,512.942,0.399213,0.0942955,0.795858,1.9085,0.293287,0.642107,0.705157,1.58297,1.4402,0.742572,1.44999,0.991221,2.04803,1.68157,0.343217
-507.249,0.972621,0.0512064,6,63,0,512.916,0.75169,0.441959,0.327287,0.374457,2.28269,0.475219,1.07637,0.814696,0.452744,3.83808,0.984988,1.50914,1.13979,0.671518,1.20522
-505.69,0.961159,0.0512064,6,63,0,510.836,0.36306,0.239322,0.252013,0.646119,0.762755,1.78102,0.660942,1.01556,0.505807,1.85865,1.89743,1.35012,1.23994,0.701633,2.16133
-506.087,0.994015,0.0512064,6,63,0,511.733,0.465404,0.175641,0.348879,0.399507,0.596959,2.29864,0.678036,0.876117,0.589281,1.32848,2.78034,1.10907,1.46906,0.643122,1.73732
-506.207,0.929078,0.0512064,6,63,0,511.164,0.290428,0.443231,0.531978,0.563967,0.685017,0.277494,2.2697,1.16259,0.822327,1.19036,0.623337,3.84994,1.51761,0.977641,0.863977
-504.715,0.971339,0.0512064,5,63,0,510.784,0.653513,0.46394,0.527139,0.765221,0.389242,0.775061,1.49086,1.14686,0.769357,1.25731,1.05825,2.23072,1.2966,1.06564,0.880394
-504.625,0.978665,0.0512064,5,63,0,508.513,0.684675,0.323808,0.589634,0.597139,0.43769,0.841184,1.15931,1.95093,0.608376,0.897265,1.05864,2.64027,1.92089,0.823485,0.738162
-505.169,0.906207,0.0512064,5,47,0,508.633,0.443826,0.250236,0.367956,0.693342,0.695981,0.544098,1.47598,1.01183,0.776428,1.51494,1.24643,1.49215,1.36208,1.23852,1.29545
-506.145,0.766923,0.0512064,5,63,0,516.452,0.524622,0.254117,0.313233,0.847606,0.392788,0.67435,1.60698,1.38429,0.764355,0.552323,1.65758,1.98663,2.30228,1.02343,0.747754
-507.444,0.888342,0.0512064,5,63,0,516.197,0.406517,0.455086,0.323948,0.452135,1.51603,0.467873,1.49844,0.918353,0.611436,3.11716,0.671969,1.9399,1.01397,1.01917,2.17455
-509.906,0.926304,0.0512064,6,63,0,513.739,0.553096,0.400425,0.230905,0.560383,0.977291,0.287576,2.72617,0.867819,0.521886,3.11723,0.372677,3.82343,1.68397,0.766807,0.981924
-508.551,0.658978,0.0512064,6,63,0,516.29,0.399733,0.125656,0.395044,1.28389,0.580145,1.86509,0.453968,0.82919,0.984791,1.20212,4.02655,0.844787,0.785469,1.3447,3.67498
-507.683,0.998128,0.0512064,6,63,0,512.512,0.716145,0.177569,0.440462,0.305231,1.58061,0.771677,0.860115,1.7468,0.344899,1.89936,1.81156,1.51181,1.67682,0.554244,1.33163
-506.749,0.999806,0.0512064,6,63,0,509.941,0.300015,0.629569,0.4294,1.49541,0.21864,0.8795,1.65733,1.10919,1.37128,0.397188,1.47627,3.64463,1.02835,1.90267,0.718233
-506.358,0.975199,0.0512064,6,63,0,512.46,0.574809,0.377234,0.21127,1.14048,0.43404,0.782101,1.77947,0.464029,1.56534,1.27574,0.902843,2.41327,0.706522,2.27966,0.604067
-507.39,0.619419,0.0512064,6,63,0,512.998,0.464123,0.184413,0.15191,0.730665,1.1664,1.82871,0.54015,0.531438,0.811964,2.12009,2.19116,1.0217,0.812864,0.948984,1.47958
-509.773,0.816107,0.0512064,6,63,0,515.289,0.761697,0.457456,0.221428,0.777989,0.858304,2.08036,0.480249,0.601579,0.769141,2.86222,2.72641,0.921728,0.678225,0.990466,1.01188
-508.284,0.905099,0.0512064,6,63,0,518.063,1.40903,0.15029,0.621222,1.09504,0.435495,1.08661,1.03585,0.949702,0.753135,1.24643,1.64675,1.82718,0.89495,1.16273,0.286087
-508.264,0.808187,0.0512064,5,47,0,515.219,0.500851,0.354959,0.192127,0.649215,0.580691,1.21662,0.761752,1.15859,0.676948,0.880982,2.23808,1.24651,1.80615,1.26668,1.65523
-505.88,0.998741,0.0512064,4,31,0,513.371,0.562737,0.186632,0.230745,0.628465,0.581755,1.45502,0.889504,1.00943,0.822312,0.658252,2.8828,1.43134,1.45237,0.989819,1.34318
-506.95,0.934623,0.0512064,4,31,0,511.719,0.570678,0.124931,0.212169,0.756663,0.568439,1.11062,0.93952,1.33015,0.780254,0.846111,1.84554,1.50248,2.00963,0.83542,1.2703
-506.39,0.866636,0.0512064,5,63,0,514.85,0.904085,0.21825,0.30862,1.25571,0.738826,1.02878,0.852232,0.500991,1.05978,2.10579,1.20844,1.64261,0.668661,1.52527,2.11921
-508.538,0.85128,0.0512064,6,63,0,514.199,0.258422,0.148057,0.121649,0.9355,1.22687,1.17494,1.03379,0.389114,0.948452,1.65618,2.31889,1.29465,0.641527,1.38831,0.464391
-510.328,0.99985,0.0512064,6,63,0,517.964,0.6083,0.110747,0.127309,0.614471,1.91844,2.05361,0.308784,0.87482,0.424991,4.28593,2.52845,0.6311,1.06973,0.65372,0.502915
-509.531,0.981038,0.0512064,6,63,0,515.832,0.821817,0.0792852,0.689062,0.651126,1.8728,1.06558,0.330471,0.856657,1.06829,2.04427,2.3987,0.531726,1.17491,1.4258,0.445943
-505.119,0.972047,0.0512064,6,63,0,513.324,0.760515,0.395629,0.597389,0.525587,0.443561,0.627537,1.67115,1.35687,0.838088,0.797306,0.915317,2.84707,2.02232,1.13735,4.2871
