# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = model_model
# start_datetime = 2021-07-27 17:14:05 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 100
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = .//input/input_trivial_v3.json
# init = .//input/init.json
# random
#   seed = 4028571590 (Default)
# output
#   file = .//output/output_trivial_v3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 888c0f6a
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15
-978.413,0.950105,0.0422102,6,63,0,983.492,0.120348,0.861657,1.90763,4.92368,1.96779,1.36911,1.91218,0.146662,1.61878,1.30187,1.4032,1.34809,0.341184,6.51382,0.870033
-979.335,0.831562,0.0422102,7,127,0,991.8,0.574878,0.497628,6.21758,0.546275,1.86923,8.2633,1.37335,0.329286,0.236543,0.745793,5.47176,1.06151,2.06961,0.833517,0.472315
-976.538,0.951077,0.0422102,7,127,0,986.293,0.148586,0.722001,3.45,4.45725,1.22061,1.61598,2.28128,0.231623,1.27709,1.33042,0.53482,1.58747,0.996896,3.97215,0.497693
-975.567,0.978805,0.0422102,6,63,0,981.775,0.180283,0.576674,3.66342,5.35972,0.980236,1.71678,1.92647,0.216116,2.52097,0.568753,0.651704,2.60175,0.92864,6.49031,0.957147
-973.668,0.960725,0.0422102,7,127,0,980.912,0.813673,0.606577,5.0016,0.386405,2.87922,7.12809,1.327,0.334486,0.165388,1.54751,2.87312,1.56379,1.44339,0.55426,1.35914
-977.144,0.974991,0.0422102,6,127,0,981.617,0.13436,0.49411,10.6698,7.13738,0.480303,1.48029,1.03962,0.728467,1.63029,0.445215,0.73978,1.3454,2.37334,4.91726,0.475752
-976.552,0.851704,0.0422102,6,63,0,985.115,0.349524,0.283507,8.39563,2.91684,1.22753,3.57754,0.457559,0.511721,1.08629,1.05814,1.45454,0.458057,2.17181,3.07436,0.197507
-973.119,0.79145,0.0422102,6,63,0,983.146,0.636308,0.838242,3.31219,1.79228,0.708747,6.15471,2.59002,0.178577,0.568923,0.603715,1.89915,3.0082,0.878246,2.07717,3.32007
-976.496,0.817442,0.0422102,6,63,0,982.617,0.592838,2.40438,2.41455,1.43253,0.657067,3.87915,5.62461,0.185601,0.721017,0.406293,1.68716,4.57897,0.8109,1.81103,0.430631
-977.7,0.854904,0.0422102,5,31,0,982.37,0.343753,3.20033,2.41316,2.43159,0.487245,2.66271,6.41023,0.162115,0.803108,0.358847,2.11112,5.31915,0.613557,1.87804,0.372763
-975.328,0.755769,0.0422102,6,63,0,984.248,0.530812,0.386291,3.60997,3.40594,0.782417,7.02302,0.682857,0.232683,1.25382,0.736079,2.89054,0.806572,0.744092,2.93838,0.848181
-974.258,0.992448,0.0422102,5,63,0,982.928,0.565296,0.635984,5.34153,1.8458,0.721927,4.16179,2.05731,0.247041,1.00662,0.373944,3.17452,0.895767,1.52995,2.88256,1.25163
-976.922,0.985976,0.0422102,6,127,0,982.19,0.16112,1.05292,4.08148,1.23004,2.30719,1.60779,3.57353,0.200196,0.333147,2.02984,1.70831,2.3206,0.65942,0.873067,1.17471
-977.479,0.716203,0.0422102,6,63,0,984.697,0.452587,0.378175,14.2635,1.40876,0.534209,6.08761,0.710433,1.1194,0.405199,0.403124,4.30435,0.790178,2.75703,1.31854,0.415903
-980.369,0.765842,0.0422102,5,31,0,989.468,0.359032,0.447112,12.4895,1.11092,0.796943,7.40313,0.606042,0.907597,0.501701,0.448394,3.48506,0.752693,3.08333,1.08558,0.431872
-973.835,0.944196,0.0422102,6,63,0,984.474,0.162584,0.595917,5.06209,2.75824,1.20512,2.43778,1.64403,0.223843,0.949149,1.01685,1.5386,1.28564,1.05597,2.82635,2.26527
-974.634,0.999913,0.0422102,5,47,0,980.86,0.250058,1.23213,1.38714,1.80801,2.82705,2.4525,3.53787,0.0742088,0.779219,1.57758,0.891201,3.29413,0.620114,1.98968,0.636918
-977.281,0.991695,0.0422102,6,63,0,982.402,0.121568,0.674484,1.82924,3.53953,4.74317,1.0018,1.79797,0.120075,1.59304,1.62134,0.750553,2.25832,0.400025,5.13957,1.36421
-973.881,0.725718,0.0422102,6,63,0,983.873,0.500868,0.28167,5.44916,2.41597,1.16373,4.72573,0.875478,0.25583,1.28029,0.561658,2.74815,0.836225,1.54793,2.16362,0.443712
-972.8,0.867563,0.0422102,6,63,0,982.471,0.288087,0.867795,7.14092,1.76639,0.617062,3.9734,1.61593,0.554639,0.536763,0.379118,2.96472,1.48513,1.98267,1.52673,1.47152
-972.171,0.946632,0.0422102,5,63,0,978.544,0.64058,0.630589,5.83333,0.676642,1.56779,5.86379,1.49666,0.341143,0.318447,1.48938,1.22346,2.15911,1.52778,0.999946,0.792927
-972.961,0.874426,0.0422102,6,127,0,977.154,0.168564,0.986755,7.36914,1.55804,1.25347,1.89273,1.81806,0.527213,0.678443,1.0057,1.06831,1.12534,2.40815,2.12152,0.977724
-980.541,0.969154,0.0422102,6,79,0,987.093,0.557794,1.71109,1.96076,0.902675,1.09293,8.33112,3.89936,0.141842,0.185786,1.11531,2.62558,8.68717,0.417879,0.468291,0.664612
-977.283,0.988071,0.0422102,7,127,0,988.379,0.068164,0.516184,5.4827,1.96604,4.5502,0.917784,1.2146,0.460559,0.476526,3.87107,0.508776,1.11109,2.08398,1.07313,0.229259
-977.906,0.822707,0.0422102,7,127,0,987.382,0.997299,1.17916,2.78864,0.977523,0.88244,7.37382,4.22744,0.108944,0.469168,0.696382,3.67125,3.51316,0.424586,1.47468,7.87471
-981.107,0.853245,0.0422102,6,63,0,988.108,0.841897,2.04167,3.08314,0.667779,0.653488,11.2422,3.40204,0.19608,0.290762,0.396257,5.75504,3.81124,0.54646,1.27173,13.4474
-972.151,0.974459,0.0422102,6,63,0,986.163,0.358237,0.863821,2.6434,3.78936,0.676023,3.43667,2.72557,0.154705,1.25678,0.693364,1.30915,2.07893,0.82373,3.45607,0.47312
-973.097,0.999073,0.0422102,7,127,0,976.788,0.445112,0.317196,6.84811,1.16774,2.50307,3.24226,0.867732,0.479558,0.351767,1.63815,1.35447,0.816209,3.1465,0.875519,0.494718
-973.008,0.886862,0.0422102,7,127,0,976.746,0.259558,0.410131,11.3629,1.24371,1.2407,3.57978,0.934667,0.714948,0.435303,1.38879,1.34527,0.706716,3.13907,1.21643,0.613706
-972.828,0.999956,0.0422102,4,31,0,978.492,0.236381,0.596126,9.38054,1.59001,1.04801,2.88972,1.11884,0.64599,0.414771,1.27541,1.5168,1.0787,2.0855,1.23487,0.683227
-971.858,0.976372,0.0422102,6,127,0,978.21,0.227779,0.485689,7.1883,1.33014,1.9559,2.49292,1.05926,0.613551,0.380322,1.49313,1.53418,0.773078,2.29207,1.36488,0.542149
-970.635,0.965267,0.0422102,7,127,0,976.278,0.422126,1.06671,2.1951,1.68599,1.55577,3.87367,2.33118,0.157411,0.71611,1.07838,1.21682,2.87359,0.690203,1.93606,2.18332
-972.509,0.787046,0.0422102,6,63,0,978.735,0.163466,1.15417,8.77684,1.60848,0.83618,1.70717,2.68986,0.706346,0.570452,0.545554,0.795248,2.2535,3.25438,1.33961,0.954053
-975.963,0.947877,0.0422102,4,15,0,980.437,0.141274,0.91736,9.69219,1.64969,0.876372,1.8777,2.19766,0.753001,0.630407,0.403126,0.992692,2.92975,3.25182,1.12529,1.2447
-973.517,0.863749,0.0422102,4,15,0,981.831,0.177598,0.999292,10.791,1.41334,0.836309,1.6175,2.40788,0.645404,0.657018,0.428933,0.912236,3.01916,2.99174,1.33137,1.13375
-974.197,0.975919,0.0422102,6,127,0,982.833,1.01139,0.521163,6.57655,1.26621,0.481866,10.9589,1.33427,0.294408,0.566237,0.411457,3.98852,1.066,1.99415,1.65133,2.15684
-973.727,0.919096,0.0422102,6,63,0,980.719,0.76612,0.94041,6.77304,0.569131,0.894153,6.38184,2.71746,0.376406,0.307307,0.587335,2.3737,2.42251,1.56307,0.778719,2.28028
-972.674,0.96635,0.0422102,6,63,0,980.276,0.294816,1.00512,8.09036,1.08495,0.816639,3.15393,2.36308,0.689017,0.334411,0.609289,2.03987,1.55696,2.88473,0.998587,1.27446
-973.886,0.91834,0.0422102,7,127,0,978.042,0.499272,0.281336,5.42567,1.10234,2.91414,4.91471,0.635682,0.387152,0.416885,2.07148,1.51428,0.87253,1.07305,1.50387,0.393277
-976.701,0.895327,0.0422102,5,31,0,982.293,0.72968,0.206055,6.08155,0.88262,3.46815,5.77003,0.5981,0.257825,0.363052,2.94419,1.56564,0.69152,1.84697,0.865954,0.2688
-976.571,0.953693,0.0422102,6,63,0,984.256,0.510563,0.293076,5.63853,1.18082,2.29637,5.53855,0.757785,0.309733,0.312084,4.05914,1.45569,0.833101,1.17938,0.795297,0.226941
-979.258,0.944304,0.0422102,7,127,0,985.763,0.32273,0.687543,7.16105,1.5365,0.92286,2.88862,1.61641,0.491627,0.816613,0.463852,0.658505,2.10636,4.19268,1.68142,11.122
-977.22,0.826456,0.0422102,6,63,0,986.538,0.499557,0.471434,5.3533,1.09144,1.73906,4.30564,0.950641,0.379969,0.629907,0.722775,2.27601,0.554418,3.67308,1.38484,0.404475
-979.315,0.832281,0.0422102,6,63,0,984.58,0.130355,1.1498,3.27008,2.49587,1.37455,1.81495,2.31773,0.188934,0.752768,2.17705,0.881445,1.92093,0.62944,1.84022,6.08062
-978.665,0.856715,0.0422102,6,63,0,988.621,0.212325,0.768707,2.70542,5.14282,0.732963,2.17608,2.37951,0.196994,1.14786,0.917924,0.753524,4.11372,0.505686,3.96027,0.865523
-980.891,0.652377,0.0422102,6,63,0,990.929,0.194355,0.455816,5.26129,2.32337,1.952,3.0309,1.03488,0.345373,0.51664,1.85234,2.11998,0.530231,1.46152,1.22184,1.29134
-976.268,0.997573,0.0422102,6,127,0,988.311,0.315119,0.390788,4.44879,1.52221,2.60304,3.26479,0.956093,0.342956,0.627957,1.26788,3.21042,0.383532,2.38091,1.62,0.349636
-974.449,0.813214,0.0422102,7,127,0,982.368,0.40643,1.17735,3.38135,1.38873,1.08955,3.55487,3.52892,0.23731,0.481932,1.03579,1.17539,3.31745,0.821887,1.42935,4.46686
-976.741,0.854163,0.0422102,5,31,0,979.738,0.258142,0.986086,3.47534,1.08702,1.80707,3.07952,2.4157,0.181163,0.446263,0.941079,1.6965,2.59948,1.00128,1.51368,3.41336
-974.061,0.932494,0.0422102,6,79,0,987.652,0.652093,1.39157,2.41666,1.48761,0.89623,6.69315,2.39422,0.164066,0.578736,0.804153,2.64081,1.78606,0.936901,1.27442,0.320403
-977.348,0.697187,0.0422102,7,127,0,983.62,0.203878,0.968502,2.84805,1.59478,1.98414,2.02486,3.12333,0.138186,0.494832,2.44742,0.536372,3.31121,0.838094,1.5092,1.61237
-975.504,0.943602,0.0422102,7,127,0,984.324,0.337358,1.07564,5.21786,1.73963,0.519848,3.59822,2.80351,0.360632,0.520977,0.366663,2.05958,2.21144,2.25737,1.38991,1.20343
-976.298,0.987346,0.0422102,6,63,0,978.989,0.239504,0.374786,4.63309,1.57524,2.13997,3.00729,1.05832,0.294832,0.624422,1.19772,1.35309,1.73668,0.920601,2.0013,2.24284
-971.699,0.971544,0.0422102,4,15,0,976.776,0.261673,0.440697,5.34679,1.76663,2.07321,3.23371,1.02471,0.316389,0.642458,1.28487,1.28585,1.74422,0.925925,2.12712,2.04523
-970.337,0.771971,0.0422102,7,127,0,978.171,0.293008,0.846723,4.96869,1.70258,1.03455,2.73917,2.21932,0.269967,0.784644,0.751779,1.56419,2.1239,1.0019,2.27713,0.505818
-975.258,0.913563,0.0422102,6,63,0,978.754,0.767551,0.77405,3.07491,1.22496,1.17002,6.60948,2.14764,0.186274,0.578768,0.7678,3.34439,1.19632,1.00196,1.96919,9.30026
-979.932,0.823196,0.0422102,6,63,0,987.092,1.4105,0.266126,4.36383,1.93641,0.666445,16.6703,0.659372,0.28104,0.480207,0.823309,3.25429,1.53967,1.31766,0.900102,6.82614
-980.505,0.895266,0.0422102,7,127,0,989.713,0.598412,0.27102,12.7006,0.965844,1.13629,7.90571,0.536177,0.658947,0.636755,0.619869,2.25114,0.796564,2.04134,2.71694,12.591
-977.289,0.980994,0.0422102,6,127,0,985.767,0.215431,0.977399,3.78372,1.36316,1.99075,2.68595,1.93327,0.245801,0.874782,0.974222,1.23074,1.74941,0.811656,2.54511,0.0661664
-972.514,0.994467,0.0422102,6,63,0,982.079,0.391052,1.03142,2.35474,1.83366,1.25457,4.24885,2.44274,0.152487,0.820012,1.10379,1.45665,2.49962,0.77108,1.56276,1.40978
-972.512,0.960968,0.0422102,6,63,0,977.867,0.320781,1.08979,3.88612,1.04156,1.27046,4.48734,2.60291,0.216105,0.358443,1.01,2.76063,2.45623,0.726679,0.962669,0.229873
-977.916,0.679116,0.0422102,7,127,0,983.991,1.18609,0.785844,5.85346,0.874874,0.472944,12.4619,1.59795,0.301293,0.445254,0.388203,2.45847,2.16048,2.0264,1.37103,0.398335
-973.698,0.894387,0.0422102,6,63,0,985.226,0.248374,0.680212,2.6713,1.95605,2.36232,2.78462,1.34779,0.20674,0.557778,2.18913,0.989519,1.55877,1.14379,1.69155,4.94756
-978.381,0.985265,0.0422102,7,127,0,983.82,0.788307,0.920431,4.19142,2.09476,0.406435,8.64033,1.57141,0.353851,0.760194,0.272922,2.04796,2.41999,2.73666,1.49472,0.402612
-978.739,0.838431,0.0422102,6,63,0,988.514,0.470321,1.06782,5.6292,0.932932,0.550154,8.27005,2.59222,0.344951,0.414206,0.315971,4.051,2.91783,0.759275,1.59822,1.074
-975.495,0.973044,0.0422102,6,127,0,983.745,0.332456,1.02313,3.59139,1.17196,1.10313,5.14834,2.26526,0.226129,0.527145,1.10877,1.14137,2.01904,1.35522,1.1094,2.03694
-977.785,0.996432,0.0422102,4,31,0,982.746,0.299985,1.27341,4.93908,1.43585,0.981955,3.81278,1.85829,0.244906,0.584622,1.11301,1.58471,1.97079,1.29969,1.04337,2.17808
-975.769,0.875656,0.0422102,5,47,0,982.558,0.322659,1.08991,5.53265,1.06466,1.15192,3.98041,1.90899,0.243747,0.648872,0.526436,1.90374,2.17643,1.36544,1.68279,1.12576
-977.424,0.746896,0.0422102,6,63,0,983.879,0.491105,0.947983,5.079,0.780403,1.35019,6.54173,1.87142,0.221133,0.235412,1.56464,2.60342,1.43408,1.28344,0.604226,1.92473
-973.235,0.992318,0.0422102,6,63,0,982.389,0.378519,0.735733,3.37522,1.53181,1.68977,3.0137,2.05704,0.279156,0.527747,1.0763,1.52728,2.24473,0.71602,1.80968,0.210542
-974.341,0.98754,0.0422102,7,127,0,977.578,0.231246,0.767411,2.19982,1.7952,3.10113,3.17122,1.46581,0.122004,0.588485,3.27729,1.06378,1.14358,1.03008,1.1467,1.32351
-972.684,0.994074,0.0422102,5,63,0,977.032,0.259753,0.75396,3.46259,1.52235,2.6081,1.83926,2.19153,0.268384,0.564947,1.48128,1.24847,1.50418,0.935786,1.90262,2.30056
-977.497,0.975094,0.0422102,5,47,0,981.242,0.137347,0.924312,3.72695,1.45292,2.14369,2.90523,1.65315,0.258159,0.536749,1.61408,0.991597,3.16773,0.590269,1.47649,3.14146
-975.769,0.948885,0.0422102,5,31,0,985.254,0.312194,1.45197,1.90969,1.88576,2.17581,1.98425,4.05571,0.101868,0.685395,1.33767,1.69946,1.81306,0.673815,2.01628,1.66899
-977.938,0.826931,0.0422102,6,63,0,987.127,0.199186,0.825485,27.8784,0.595091,0.925943,1.94428,2.17567,1.4681,0.278201,0.679926,0.457077,3.44863,5.71038,1.0055,0.742235
-978.679,0.757687,0.0422102,6,127,0,985.986,0.125736,1.16708,23.5178,1.24219,0.619839,1.09268,3.25543,1.4033,0.373302,0.571071,0.295901,4.42277,6.21167,0.992265,0.659183
-978.227,0.883704,0.0422102,6,63,0,988.602,0.161569,0.673596,24.2359,1.00366,0.806682,1.4585,2.35325,0.876803,0.476077,0.595244,0.691705,2.89286,3.29622,1.76325,2.22307
-979.506,0.906499,0.0422102,6,63,0,985.382,0.215463,1.02904,7.95954,0.925049,1.60862,1.95443,2.79846,0.38093,0.336213,1.63833,1.20877,1.73069,2.95227,0.595634,5.11694
-977.017,0.993651,0.0422102,7,127,0,988.386,0.221487,1.00639,10.4827,0.58289,1.46633,2.25623,3.03174,0.613733,0.16557,1.02321,1.52816,4.58178,1.89215,0.392917,0.67431
-978.653,0.982992,0.0422102,6,127,0,986.391,0.292234,1.45873,19.326,0.503261,0.650771,1.97549,4.74772,0.78973,0.273007,0.634551,0.738366,3.7653,3.68691,0.903484,2.2704
-973.826,0.966992,0.0422102,6,63,0,985.486,0.282646,0.592351,12.1462,1.20113,1.38702,1.98772,1.61268,0.569295,0.390453,1.46207,0.975729,1.47197,2.49171,0.99849,0.881812
-975.621,0.889641,0.0422102,6,63,0,982.585,1.40575,0.319951,3.33582,0.803137,1.97544,13.0845,0.886921,0.222376,0.297066,1.16386,4.6458,0.930618,1.00847,0.870932,0.291082
-976.12,0.999112,0.0422102,6,63,0,980.968,1.53305,0.509648,2.57689,0.919352,1.25622,15.3214,1.28325,0.138273,0.362366,0.870874,9.96785,0.891175,0.55386,1.18839,0.188746
-973.829,0.976434,0.0422102,6,63,0,984.828,0.692294,0.825583,1.14123,2.02254,1.81644,6.06353,2.0768,0.0835325,0.688881,1.63867,1.55027,3.77781,0.298533,1.80055,0.594222
-975.826,0.642483,0.0422102,4,31,0,985.046,0.545831,0.824165,1.77667,1.45616,2.1861,5.43274,1.85452,0.104135,0.663013,1.27367,2.4848,2.53654,0.442141,2.26496,0.615237
-978.45,0.860063,0.0422102,7,127,0,985.41,0.239139,0.550832,12.8929,1.51145,1.03588,2.49037,1.20849,0.759452,0.454632,1.10883,0.775197,1.46194,3.62349,1.99268,1.68594
-973.332,0.996023,0.0422102,6,63,0,982.589,0.315685,0.665667,3.98051,1.07524,1.97947,4.00045,1.60966,0.281187,0.376788,1.54753,1.41571,1.10564,1.40832,1.26312,1.58384
-975.181,0.523213,0.0422102,5,39,0,985.564,0.356537,0.32036,6.50378,1.04451,2.7889,3.84335,0.799957,0.286079,0.376405,1.82104,2.08628,0.865343,1.48595,1.06472,0.667013
-974.749,0.884674,0.0422102,7,127,0,982.213,0.245018,1.23225,2.66972,2.62434,1.27733,1.94783,3.00468,0.1557,0.83463,1.39356,0.82434,2.60558,0.618124,3.92456,0.726028
-976.814,0.741261,0.0422102,7,127,0,985.116,0.65255,0.699749,1.49607,2.67248,0.923926,10.4665,1.29953,0.108455,1.09262,1.04575,2.33127,1.11304,0.627509,2.96407,1.38069
-975.075,0.843652,0.0422102,7,127,0,982.623,0.252693,0.703412,13.9986,0.644479,2.00136,1.5606,1.95779,0.697901,0.302039,1.23658,1.06891,1.2679,2.873,1.06718,1.31717
-979.18,0.874724,0.0422102,6,63,0,987.174,0.187441,0.458632,13.906,1.58739,1.33436,1.83537,1.28398,0.631611,0.73427,1.35282,0.576761,1.2701,2.31569,1.89704,25.3085
-983.835,0.505771,0.0422102,6,63,0,992.946,0.180918,0.573217,2.58784,1.8099,4.47834,3.03213,1.22871,0.147165,0.681267,2.1238,1.6206,1.53337,0.733042,1.5855,0.114385
-974.151,0.945621,0.0422102,6,127,0,986.212,0.729099,0.395437,4.50399,1.47363,1.22648,5.64654,1.23897,0.272414,0.532297,0.615372,4.44293,1.63303,0.70973,1.58039,2.06683
-977.164,0.848123,0.0422102,5,63,0,989.82,0.392583,1.88646,3.35361,0.917614,0.938191,3.18842,5.38253,0.247732,0.312322,0.595122,2.44505,2.02453,2.28277,0.930622,0.372321
-975.922,0.977335,0.0422102,5,31,0,982.815,0.308345,0.777412,5.74354,0.719939,1.61469,4.3919,1.73071,0.30426,0.308054,1.46727,1.20289,4.19989,0.806414,0.917998,0.271112
-973.736,0.997626,0.0422102,7,127,0,981.257,0.162614,1.26697,3.17371,1.84438,1.32744,2.31616,2.73243,0.199859,0.736035,0.778642,1.28276,2.14113,1.33148,1.89652,3.3914
-974.735,0.919125,0.0422102,5,63,0,980.68,0.139854,1.42879,4.80915,2.12354,1.10346,1.43469,3.89686,0.226014,0.84972,0.972021,0.523305,4.55599,1.17304,2.36589,5.10765
-974.459,0.783774,0.0422102,6,63,0,983.916,0.241964,0.495095,4.35977,2.7207,1.51551,2.83053,1.19489,0.253737,1.01267,0.892939,1.54319,0.66521,1.71493,2.31599,0.417338
-974.664,0.935301,0.0422102,6,63,0,980.775,0.377782,0.190788,4.53432,3.13867,2.34351,3.60345,0.424918,0.305664,1.06093,1.77029,1.12997,0.705992,1.02833,3.63018,6.26226
-977.583,0.897871,0.0422102,6,63,0,981.973,0.143957,0.4544,3.533,2.31583,3.36369,1.89112,0.91349,0.264476,0.879673,2.31516,1.40798,0.655662,1.3176,2.03334,13.4639
-974.858,0.968127,0.0422102,5,63,0,985.401,0.536658,0.352632,5.58517,0.982105,2.38083,4.03699,1.11781,0.249677,0.540062,2.25871,1.16464,1.62182,1.0223,1.46868,1.99117
-975.476,0.790512,0.0422102,5,63,0,982.752,0.595311,0.417384,4.65308,0.710356,3.04686,6.09439,0.992626,0.256643,0.434374,1.14791,2.18896,1.81902,0.693617,1.84904,1.58847
-975.28,0.998199,0.0422102,5,63,0,978.165,0.597158,0.44088,4.9427,0.68949,2.72234,5.64156,1.13024,0.25633,0.554697,1.02462,2.33835,1.78457,0.716841,1.96437,1.28389
-975.499,0.797273,0.0422102,5,31,0,981.411,0.699548,1.26229,2.30503,0.984055,1.03204,6.99967,2.84546,0.163611,0.36204,0.862964,2.41782,1.6499,1.56934,0.865467,5.2303
-979.292,0.815668,0.0422102,6,63,0,986.845,0.113292,0.359562,3.27264,3.68125,3.69538,1.11639,0.955351,0.257302,1.15387,4.28691,0.584199,0.51742,1.57294,2.4582,0.430443
-983.644,0.983847,0.0422102,7,127,0,994.29,0.766068,1.36975,3.56707,1.04557,0.673196,7.33745,3.37849,0.256448,0.356427,0.194181,9.03292,2.4889,1.52673,1.01697,2.04597
-976.46,0.988542,0.0422102,7,127,0,988.046,0.572082,0.275476,5.75549,1.64578,1.77544,5.19979,0.785975,0.313178,0.77974,0.717331,1.63187,1.71349,1.1891,1.80896,5.39957
-974.77,0.972922,0.0422102,6,127,0,980.631,0.518698,0.591704,4.56116,1.96596,0.830312,4.94985,1.65526,0.263424,0.487401,1.37794,1.33192,1.30262,1.26875,1.51143,4.70643
-971.462,0.957084,0.0422102,5,31,0,977.802,0.473448,0.628249,4.30217,1.87907,0.934144,5.46214,1.36404,0.284176,0.607606,0.883615,1.45267,1.73232,1.62836,1.47529,4.36763
-972.25,0.458585,0.0422102,7,127,0,981.921,0.164282,0.81156,5.09298,1.83331,1.72021,1.94803,1.92103,0.27296,1.159,0.703911,0.987365,2.16608,1.01143,3.44355,1.79885
-974.698,0.705849,0.0422102,7,127,0,979.673,0.292244,1.03401,4.00813,0.901352,1.9401,4.09423,2.12624,0.306566,0.316269,1.32302,2.35403,1.80389,0.896233,0.9852,0.509087
-974.886,0.997726,0.0422102,6,63,0,981.891,0.287861,0.660638,5.37156,0.891977,1.85323,4.01818,2.02216,0.323958,0.248688,1.75167,1.39493,2.61384,1.03922,0.775405,4.26039
-973.708,0.73678,0.0422102,5,31,0,982.306,0.385553,0.871392,2.85897,1.01282,2.64566,3.76034,2.04441,0.215376,0.437157,1.31893,1.65665,1.77383,1.33488,0.842418,3.23422
-975.319,0.971257,0.0422102,6,63,0,981.633,0.394743,0.982019,1.81995,0.663464,4.93451,4.39697,2.0326,0.0996231,0.250592,5.31423,1.88013,1.42623,0.467974,0.862301,2.51776
-973.335,0.990408,0.0422102,6,63,0,982.559,0.166349,0.705372,6.29584,0.994972,3.29068,1.74272,1.51116,0.447007,0.255749,3.33375,1.07089,1.31686,1.30915,0.787732,0.973313
-976.305,0.763461,0.0422102,7,127,0,982.529,0.369117,1.25745,4.38813,0.656969,1.94334,3.27047,3.54396,0.238598,0.278339,1.10954,1.13766,1.98845,2.50785,0.671548,0.697127
-978.848,0.836605,0.0422102,4,31,0,983.432,0.447125,1.32968,4.668,0.586768,1.80386,2.69501,3.666,0.288749,0.355584,1.18794,1.22136,2.51328,2.39283,0.66094,0.675437
-975.644,0.996881,0.0422102,6,63,0,982.396,0.291885,0.954772,6.71976,0.828271,1.53128,2.5788,3.5394,0.30335,0.236468,1.06251,1.40326,4.52387,0.924996,0.808475,1.32779
-972.672,0.998639,0.0422102,6,95,0,981.829,0.344314,1.04488,2.31315,1.22775,2.13228,4.06225,1.84373,0.190175,0.368094,2.21241,1.18621,1.97204,1.21165,0.859706,1.40321
-974.917,0.949734,0.0422102,7,127,0,977.966,0.480777,0.547211,4.9561,2.04834,0.998768,3.99111,1.07711,0.463148,0.81639,0.596947,1.17001,1.26457,2.81395,1.58484,0.411064
-976.555,0.939425,0.0422102,4,31,0,981.39,0.312908,0.520249,5.22288,1.86001,1.2239,3.83752,1.27009,0.395401,0.600759,0.541904,1.67329,0.910932,3.36352,1.75139,0.406216
-975.56,0.816708,0.0422102,6,127,0,988.447,0.586428,0.176393,6.33861,3.24757,1.14123,5.26873,0.426615,0.370266,1.39878,0.934057,2.80222,0.476019,0.985376,3.08293,1.23518
-975.302,0.713403,0.0422102,6,63,0,983.695,0.473636,0.63933,5.12083,1.18261,1.6679,4.74814,0.967345,0.396414,0.424457,1.27087,2.61493,0.911456,1.56089,1.0444,6.54793
-976.539,0.991996,0.0422102,6,127,0,981.714,0.276826,1.10025,3.62192,0.813838,2.10335,3.09995,3.10239,0.248159,0.326902,1.49742,0.794147,4.64935,0.842322,1.3018,11.1488
-974.579,0.800145,0.0422102,6,63,0,982.954,0.266647,0.366255,4.8719,1.52355,2.63195,2.51887,1.02454,0.321582,0.598139,1.84494,1.17538,0.782804,1.57021,1.69361,0.101956
-977.791,0.99167,0.0422102,5,31,0,980.412,0.271194,0.313369,5.89549,1.10055,3.30672,3.01669,0.662391,0.427626,0.5753,2.2374,1.13994,1.15734,1.17121,1.44174,0.0891504
-975.095,0.995588,0.0422102,6,63,0,982.57,0.231423,1.81865,3.39576,1.12264,0.972049,3.42507,4.0327,0.223112,0.488792,0.664419,1.12952,4.06657,0.869937,1.93496,2.4374
-972.027,0.960702,0.0422102,5,63,0,978.999,0.298436,0.855728,3.82917,1.19679,1.73348,3.63952,1.7189,0.277617,0.50857,1.03115,1.27508,2.61183,1.26558,0.89003,1.24682
-971.819,0.815087,0.0422102,6,95,0,978.468,0.253019,0.761701,4.91622,1.50235,1.55752,3.23006,1.51209,0.271779,0.826694,0.920497,1.37191,1.33203,1.45588,2.64675,2.4825
-976.883,0.907767,0.0422102,5,63,0,979.649,0.288727,0.643758,5.23735,1.30097,1.91278,4.145,0.911541,0.392825,0.401593,2.02949,1.21437,2.0119,1.11269,0.96478,0.521937
