# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = model_model
# start_datetime = 2021-07-27 17:20:27 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 100
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = .//input/input_trivial_v4.json
# init = .//input/init.json
# random
#   seed = 4028952409 (Default)
# output
#   file = .//output/output_trivial_v4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 888c0f6a
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15
-1215.07,0.973245,0.0367888,7,127,0,1220.6,0.844169,0.993098,0.359834,1.01003,2.81338,2.86245,3.26902,1.01438,0.993638,2.90369,0.789943,1.18511,0.4294,1.25327,0.301439
-1218.26,0.896652,0.0367888,7,127,0,1222.61,0.617761,0.961411,3.63678,0.941153,0.348358,2.62882,3.25361,9.66584,0.864309,0.380818,0.715491,1.278,3.38001,0.840505,0.265601
-1215.71,0.871116,0.0367888,4,15,0,1220.57,0.876447,1.02687,3.27487,0.861541,0.388576,2.36433,3.20916,11.3566,0.823856,0.361321,0.665109,1.44081,2.849,0.937841,0.293929
-1217.13,0.766925,0.0367888,6,63,0,1226.02,0.451736,0.883258,0.814324,0.897589,2.65209,2.20777,2.33061,2.31531,0.774405,2.64501,0.525061,1.22381,0.627944,0.848088,0.397747
-1221.29,0.992396,0.0367888,5,31,0,1224.52,0.581183,0.523818,0.617046,1.37528,2.71339,1.25616,2.8177,2.2465,1.23987,3.56824,0.209948,2.30021,0.50794,1.11001,0.255027
-1215.95,0.99859,0.0367888,6,127,0,1226.74,2.52138,0.78115,0.793289,1.37468,0.801734,3.17821,3.30645,1.9435,2.04258,0.688368,0.77733,1.73871,0.666215,1.69739,0.286744
-1215.45,0.958322,0.0367888,5,31,0,1221.23,1.48895,0.911766,0.497093,1.64899,0.655829,6.71339,2.64387,1.61723,1.60407,0.676057,1.78339,1.11052,0.363583,1.71229,0.563247
-1213.47,0.986842,0.0367888,7,127,0,1220.41,0.543809,0.532295,1.63372,0.730111,3.1682,1.23798,2.16339,4.70724,0.962901,2.52169,0.277868,1.0573,1.24499,0.988628,1.69122
-1217.19,0.984717,0.0367888,6,63,0,1222.03,0.643727,0.821955,2.32308,0.418199,2.52729,1.31871,3.42906,6.52359,0.427755,2.2161,0.33036,1.85225,2.4221,0.283387,3.65312
-1213.7,0.65696,0.0367888,6,127,0,1224.53,1.01169,0.732441,0.820638,0.445866,3.43578,2.7217,2.90252,2.27041,0.444409,3.67124,0.762014,1.55566,0.550415,0.599894,1.14049
-1219.91,0.813554,0.0367888,6,63,0,1228.6,0.747774,0.830978,1.01518,0.275444,4.14107,3.27977,2.47018,2.67838,0.272332,3.80769,1.1035,1.34048,0.748741,0.3145,0.443489
-1216.51,0.987224,0.0367888,6,63,0,1226.36,1.31946,0.807362,0.63628,1.3179,1.70621,2.14273,2.98612,2.10092,0.907936,2.54725,0.373088,2.21156,0.596398,0.956528,0.580148
-1216.93,0.688002,0.0367888,5,63,0,1230.45,0.977283,0.9992,0.618918,0.902563,1.88516,2.29852,3.48528,2.15887,1.01959,2.02835,0.467017,1.8929,0.656664,0.437013,0.525874
-1215.73,0.626894,0.0367888,5,31,0,1224.5,0.68468,0.656024,0.823744,0.520013,4.2411,2.31688,2.4575,2.3001,0.617728,3.80294,0.495249,1.34117,0.494836,1.1443,0.222119
-1219.62,0.845614,0.0367888,4,15,0,1222.4,0.692577,0.966061,0.770458,0.576116,4.61485,1.67352,2.34712,2.3888,0.625789,3.98573,0.542264,1.40596,0.32136,1.06831,0.240951
-1215.41,0.999844,0.0367888,6,127,0,1224.91,0.954797,0.761874,0.476523,1.49821,1.92819,3.16162,2.64635,1.03988,1.73661,2.03702,0.851717,1.05076,0.303934,1.45197,0.166773
-1220.07,0.745112,0.0367888,6,63,0,1227.59,0.896571,0.31378,0.662208,2.83572,1.66661,1.92397,1.19995,2.74447,2.6082,1.38178,0.700442,0.673365,0.707028,1.21103,0.52221
-1220.85,0.947746,0.0367888,7,127,0,1228.7,1.17175,0.415976,0.872928,0.534624,2.40732,4.74673,2.32773,1.68621,0.746619,2.28473,0.770885,1.62422,0.41668,0.678117,0.591397
-1214.24,0.986916,0.0367888,5,63,0,1226.35,1.31466,0.499387,0.872604,0.642933,2.71879,3.38757,1.83669,2.44115,0.667327,2.50625,0.745447,1.60767,0.491889,0.592552,0.666304
-1216.35,0.84914,0.0367888,7,127,0,1222.18,0.841676,0.849028,0.548245,1.38022,1.41967,3.74604,2.73401,1.20893,1.9967,1.08946,0.956805,1.80301,0.261564,2.04978,1.60851
-1217.29,0.992066,0.0367888,7,127,0,1220.96,1.15472,0.784935,2.37209,0.991765,0.564197,3.14301,2.19894,6.78217,1.37045,0.493485,0.647505,1.06925,1.56171,2.77315,0.434146
-1215.12,0.830608,0.0367888,7,127,0,1224.88,1.87084,1.60636,0.650474,0.936966,0.762822,2.62121,6.0694,2.63756,0.931879,0.720799,0.807294,2.00262,0.941853,0.824077,0.632224
-1214.35,0.913174,0.0367888,6,95,0,1221.91,0.839176,0.56117,0.983625,1.69365,1.28669,2.25743,2.09511,3.01105,1.67822,1.24435,0.614356,1.27313,0.402326,1.91235,1.45202
-1217.41,0.995138,0.0367888,6,79,0,1221.04,0.332633,0.316102,2.14688,1.23555,2.11219,1.61846,1.17661,5.87762,0.988208,2.24678,0.418224,0.642434,1.62326,1.19159,0.848584
-1217.8,0.530398,0.0367888,6,127,0,1227.66,0.9743,0.409302,1.23438,1.1306,0.963359,4.88625,1.561,3.36733,0.861454,1.15923,1.29161,0.714571,1.0725,0.894581,0.340202
-1216.93,0.991634,0.0367888,7,127,0,1224.8,1.11526,0.495064,1.17592,0.817027,2.41276,1.95718,2.12848,3.39537,0.706808,2.43025,0.470534,1.1568,1.36682,0.977287,0.318737
-1218.38,0.955656,0.0367888,7,127,0,1226.62,0.799455,0.840233,0.633861,2.95015,0.618524,3.0518,3.50476,1.65203,2.62131,0.542497,0.838053,1.141,0.695822,3.0339,1.69539
-1218.62,0.990527,0.0367888,7,127,0,1223.52,1.36214,0.346613,1.2528,0.557093,3.78481,1.95094,1.73087,2.99505,0.704734,4.62281,0.543877,0.783573,0.915551,0.491056,0.475155
-1216.22,0.975956,0.0367888,4,31,0,1225.23,0.762159,0.368921,1.26607,0.493766,4.15032,2.45778,1.30566,4.708,0.529563,3.40242,0.65686,0.814084,0.919023,0.767079,0.30489
-1219.67,0.950032,0.0367888,7,127,0,1224.67,0.761989,1.66221,0.365546,2.12132,0.863115,2.39681,5.14518,1.17171,2.53454,0.706003,0.677461,3.11027,0.182765,5.59734,3.36219
-1214.27,0.946071,0.0367888,5,31,0,1223.77,0.788531,1.64671,0.468563,2.17733,0.740837,2.1377,7.0246,1.16179,1.95283,0.829209,0.55116,3.24605,0.310799,1.94057,3.52241
-1214.23,0.836163,0.0367888,6,63,0,1220.94,0.838828,2.1512,0.566937,1.2752,0.713634,2.41099,5.89723,2.29114,1.4002,0.669563,0.518783,2.94332,0.809127,1.37229,2.12337
-1216.2,0.962444,0.0367888,7,127,0,1220.43,0.692498,0.583704,0.844512,3.83307,0.923309,1.1462,2.82364,2.96729,2.69018,1.16167,0.325831,0.885895,0.801899,3.37887,0.897549
-1213.32,0.92012,0.0367888,7,127,0,1222.42,1.31495,1.05055,0.650218,0.57161,2.14937,3.0524,3.26075,2.78586,0.502281,2.20336,0.750803,1.35616,0.646713,0.590626,1.47967
-1219.32,0.914579,0.0367888,6,63,0,1226.82,0.452586,0.837228,0.728786,4.67757,0.762844,0.84595,3.88081,2.06702,5.50055,0.86358,0.213914,1.59816,0.419159,7.8036,2.25208
-1215.34,0.983171,0.0367888,6,127,0,1230.91,0.698906,0.297249,1.26243,1.14486,2.95729,2.53591,0.85314,3.41948,1.14702,3.0854,0.677908,0.514283,1.15007,0.863218,1.72896
-1216.08,1,0.0367888,5,31,0,1218.88,0.632815,0.340202,1.05498,1.02989,3.02974,2.47198,0.963636,4.02025,1.1607,2.31528,0.727238,0.384756,1.31917,0.846704,1.46299
-1216.71,0.996973,0.0367888,5,31,0,1223.2,1.51679,0.212423,1.52023,1.36299,2.32989,1.84861,1.03698,5.10972,1.13404,2.75783,0.34042,0.735687,1.61708,1.09534,1.37041
-1219.09,0.842259,0.0367888,6,95,0,1229.02,0.336497,0.453979,0.700973,1.42038,4.08101,1.62726,1.43587,1.9986,1.52804,2.92949,0.606004,0.837822,0.424306,1.28417,0.353405
-1216.71,0.996076,0.0367888,6,79,0,1223.07,1.92835,1.44611,1.25344,0.619774,0.629762,3.91549,4.49555,4.67186,0.560198,0.720292,0.996284,1.33563,1.55385,0.915014,1.56755
-1216.23,0.670122,0.0367888,6,63,0,1227.1,0.333758,0.770036,1.04644,2.82169,1.62729,0.554809,2.90368,4.20798,2.99479,1.31832,0.149286,1.56381,1.28314,2.86593,1.70814
-1213.28,0.796639,0.0367888,6,127,0,1223.03,1.66557,0.72106,0.476701,0.685221,3.17549,2.71928,3.37463,1.70985,0.68585,2.62842,0.787139,1.47294,0.46982,0.736116,0.39753
-1212.99,0.926721,0.0367888,6,127,0,1219.72,1.02103,0.714055,0.5867,1.49143,1.72411,3.14837,2.10996,1.88642,1.26066,1.97521,0.695379,1.06025,0.711013,0.851831,0.305589
-1214.88,0.975374,0.0367888,5,31,0,1217.04,0.914991,0.6736,0.553349,1.54888,1.73071,2.74205,2.2618,2.1882,1.05654,1.96788,0.623258,0.965852,0.822137,0.757871,0.229945
-1212.71,0.943855,0.0367888,5,63,0,1222.94,0.673233,0.646733,0.809732,1.67818,1.86591,1.70945,2.448,2.22294,1.76139,1.41966,0.471609,1.17173,0.888844,1.12953,0.627251
-1211.7,0.999629,0.0367888,6,63,0,1218.17,1.80652,0.68317,0.48248,0.84373,2.86318,3.053,2.74857,1.53099,0.773048,2.91274,0.788571,1.15007,0.533923,0.722972,0.721532
-1210.42,0.962751,0.0367888,5,31,0,1212.75,1.57262,0.602512,0.543069,0.829087,2.60169,3.50453,2.41155,1.59979,0.803343,2.68371,0.806751,1.33182,0.453338,0.785649,0.588162
-1213.9,0.815252,0.0367888,6,63,0,1221.01,2.15349,0.621749,0.290556,2.03354,1.22897,5.84386,2.21907,0.985897,1.93198,1.21277,1.47621,0.974134,0.345273,2.23491,3.30556
-1214.82,0.894317,0.0367888,5,31,0,1219.99,3.02287,0.590251,0.321378,1.50256,0.976659,7.45361,2.66432,0.98995,1.34598,1.09886,1.61212,1.74288,0.229689,1.46806,2.97229
-1216.34,0.952857,0.0367888,7,127,0,1223.58,2.99269,0.72219,0.659152,1.4015,0.537672,6.36621,2.87542,1.97677,1.32638,0.540053,1.92675,1.19757,0.484253,2.55803,6.6892
-1211.66,0.836137,0.0367888,6,63,0,1222.78,0.931457,0.589594,1.44772,1.12812,1.28117,1.8505,3.06244,3.68312,1.15168,1.28377,0.391576,1.96461,0.915467,1.23719,0.693886
-1212.52,0.935014,0.0367888,5,63,0,1218.62,0.566388,1.42598,0.784329,1.07526,1.52609,1.693,3.9142,2.91996,1.09138,1.46059,0.453104,1.37743,0.955858,1.08855,1.26574
-1212.81,0.869303,0.0367888,7,127,0,1217.74,1.72588,0.410524,0.937812,1.26015,1.39123,4.0039,1.51045,2.55242,1.25779,1.256,1.06069,0.670825,0.616663,1.73151,0.746626
-1212.45,0.961653,0.0367888,5,63,0,1220.26,1.01723,0.539261,0.945702,1.25835,1.90065,1.61861,2.72526,2.72234,1.20661,1.98471,0.395821,1.09292,0.741974,1.19554,1.26764
-1215.45,0.909695,0.0367888,5,63,0,1218.52,0.505895,0.567924,0.832102,1.09878,2.19437,2.42172,1.80405,2.94896,1.22184,2.00322,0.632374,0.88199,0.79674,1.11913,2.47518
-1217.15,0.718834,0.0367888,4,31,0,1225.35,0.808507,0.470015,1.16226,1.24384,2.40159,1.44593,2.94965,2.42066,1.31292,2.24104,0.397955,1.2976,0.554929,1.16662,4.74591
-1218.35,0.980478,0.0367888,6,79,0,1227.87,0.840777,0.67682,1.23223,1.20431,0.827134,3.0093,3.68751,2.6116,0.96407,0.986868,1.00672,1.57881,0.982449,0.785684,0.372484
-1223.6,0.996237,0.0367888,6,95,0,1229.06,2.81039,0.265558,0.706085,2.27777,1.06914,4.04422,1.53999,1.81309,1.87416,1.30709,1.17753,0.478228,0.754932,3.78045,0.179103
-1217.74,0.947936,0.0367888,5,47,0,1229.69,1.4327,0.453903,0.803205,1.74735,1.16641,3.85182,1.00218,3.02746,2.13678,1.19055,0.830111,0.67984,0.714889,1.78123,0.200634
-1215.98,0.982446,0.0367888,7,127,0,1225.38,0.824791,1.17123,1.06291,2.03173,0.444245,2.49894,4.48541,2.89621,1.93178,0.537728,0.456071,3.14933,0.808778,2.34649,0.4028
-1213.79,0.999641,0.0367888,6,127,0,1219.57,1.34594,0.234774,0.990092,1.33108,2.09897,3.05984,1.22871,2.76784,1.31036,2.01431,0.713095,0.597427,0.753516,1.77689,6.06961
-1215.53,0.806273,0.0367888,7,127,0,1222.37,0.8396,1.62867,0.775175,1.10404,0.830112,2.32236,5.29652,2.30637,0.940246,1.01121,0.588967,2.30707,0.907982,1.07732,0.16394
-1213.47,0.97807,0.0367888,5,31,0,1217.84,1.12596,1.38786,0.824339,0.989405,1.0232,2.06479,4.73425,2.93162,1.05027,0.940783,0.513213,2.49148,0.632314,1.27207,0.129414
-1213.86,0.659919,0.0367888,6,127,0,1222.62,1.46016,0.579819,1.54023,0.94598,0.877001,3.38305,2.5022,3.74758,1.0811,0.923198,0.66043,1.38156,1.50285,1.20117,2.53578
-1212.54,0.993405,0.0367888,6,79,0,1217.93,0.764554,0.546708,1.43088,1.52025,0.897343,2.26423,2.64421,4.07831,1.34702,0.780231,0.660015,1.26034,0.947008,1.87361,2.31626
-1214.87,0.993817,0.0367888,5,63,0,1220.87,1.12369,0.592271,1.17047,1.41202,0.97195,2.23891,2.75922,4.01202,1.03678,1.20746,0.457944,1.25984,1.88292,0.778059,6.45521
-1212.48,0.997615,0.0367888,4,31,0,1217.66,0.949063,0.734281,1.42537,1.04367,1.07193,2.42655,2.21486,4.98165,0.976203,1.26446,0.512627,1.12184,1.24284,1.07048,6.76621
-1219.48,0.619888,0.0367888,4,31,0,1221.72,0.642773,0.605478,1.30269,1.14912,1.17074,2.28516,1.94638,5.33948,0.855516,1.12905,0.50353,1.32323,1.62685,0.903932,6.62702
-1226.62,0.994937,0.0367888,7,127,0,1233.52,2.03841,0.586328,0.863223,3.51237,0.322165,3.31724,3.49991,3.01606,2.24661,0.649718,0.602814,1.19708,0.97417,2.23945,0.0954161
-1219.56,0.978905,0.0367888,5,31,0,1233.36,2.04465,0.513719,0.911925,2.58387,0.438181,3.89151,2.62378,3.02776,2.18155,0.496493,0.769469,1.8494,0.948382,2.2462,0.132623
-1218.87,0.963014,0.0367888,7,127,0,1226.96,4.27492,0.37222,0.417272,1.27186,1.33694,5.61959,2.00674,1.70756,0.971303,1.26893,1.55661,1.09006,0.488668,1.1258,4.87607
-1222.01,0.990043,0.0367888,5,31,0,1228.34,3.72878,0.658223,0.386672,0.819182,1.35121,9.69099,1.71215,1.30763,1.00853,1.63496,1.7404,0.607141,0.566833,0.772383,4.97968
-1217.98,0.997932,0.0367888,7,127,0,1226.41,0.52742,1.01892,1.18097,1.17587,1.11886,1.08571,5.58337,3.16071,1.43047,1.18098,0.226622,2.15691,1.2509,2.01685,0.281562
-1221.49,0.980778,0.0367888,7,127,0,1230.06,3.43116,1.10476,0.523338,0.708021,1.23243,3.58693,6.66342,1.72393,0.645186,0.841563,1.07207,3.01089,0.65097,0.88788,2.20208
-1216.49,0.98438,0.0367888,6,79,0,1226.57,1.7611,0.367403,1.38311,1.87615,0.846044,3.12174,1.70811,2.99342,2.28234,0.923222,0.617773,0.667834,1.15979,3.05789,0.294886
-1211.81,0.928986,0.0367888,6,63,0,1221.49,1.02222,0.898587,1.15015,1.39297,0.862832,2.17686,3.297,3.16165,1.43406,0.852085,0.469364,2.32634,0.720188,1.84557,0.885315
-1209.93,0.925986,0.0367888,6,95,0,1219.41,1.05718,0.717068,0.820057,1.44055,1.16082,2.25971,3.22048,2.57124,1.2926,1.20161,0.51074,1.71786,0.812249,1.15557,0.48055
-1213.61,0.866676,0.0367888,5,31,0,1214.59,1.26479,0.788206,0.943215,1.29482,1.11005,1.98271,3.18951,2.65973,1.50366,1.33307,0.482484,1.6745,0.710613,1.06215,0.399131
-1215.39,0.91491,0.0367888,5,31,0,1219.45,0.687813,0.884074,0.529136,1.67386,1.41489,2.12542,2.39436,2.35979,1.64483,1.27287,0.659813,0.990199,0.902181,1.46786,0.524809
-1215.53,0.925435,0.0367888,6,127,0,1221.32,0.758036,0.941939,0.517463,1.74143,1.45113,2.48379,2.50948,2.42561,1.56944,1.34882,0.717972,0.983541,0.823983,1.52171,0.515967
-1215.34,0.9113,0.0367888,5,63,0,1222.7,1.19191,0.67222,1.42926,1.04885,0.700207,2.36169,3.6643,4.68419,0.974068,0.714873,0.500269,2.65924,1.07029,1.2964,0.425704
-1215.14,0.951734,0.0367888,7,127,0,1222.87,1.03511,0.320633,1.07353,1.14424,1.70711,3.26972,1.76225,2.47351,1.52793,1.54722,0.591554,1.01495,0.693878,1.69361,0.736922
-1212.77,0.991652,0.0367888,6,95,0,1221.11,1.14802,0.414961,1.45368,1.56068,1.45719,1.88384,1.74605,3.46866,1.49496,1.7074,0.501023,0.85068,0.808658,1.45762,0.522588
-1217.3,0.770785,0.0367888,7,127,0,1221.65,1.30653,0.815567,0.929198,1.31507,0.830889,2.18089,4.8865,3.91386,0.830167,0.882956,0.431716,3.06604,0.875127,1.03879,0.955677
-1213.91,0.987363,0.0367888,5,47,0,1221.41,0.83901,1.59577,0.715148,1.04228,0.922946,2.52449,4.71667,2.50878,1.03605,0.721376,1.02112,1.89953,0.795198,1.07152,1.68536
-1215.88,0.974198,0.0367888,6,95,0,1219.41,0.436873,0.54717,1.67867,1.27398,1.79087,1.5301,1.70801,3.98126,1.62544,1.61718,0.511862,0.615102,1.66716,1.67298,0.803828
-1215.2,0.898446,0.0367888,6,127,0,1222.71,0.976058,0.870928,1.28865,0.850126,1.27214,1.84719,3.22976,4.91772,0.70069,1.09073,0.638789,1.29258,0.973611,1.2882,0.289502
-1214.14,0.995856,0.0367888,7,127,0,1219.82,1.46866,0.964084,1.10889,1.81822,0.430541,2.95594,4.10608,2.86301,1.90217,0.480215,0.811895,1.45112,0.728719,2.8687,3.81146
-1216.17,0.856595,0.0367888,5,31,0,1221.13,0.910571,0.873771,0.908284,1.76565,0.462027,3.88174,2.90136,3.2223,2.03795,0.375501,1.00745,1.45247,0.855933,2.23041,4.01153
-1214.48,0.983817,0.0367888,5,31,0,1220.08,1.04415,0.917877,0.97935,1.9943,0.482822,3.55104,2.78286,3.19049,2.11805,0.365426,0.904263,1.6215,0.899708,1.85357,4.10371
-1215.52,0.95673,0.0367888,7,127,0,1222.66,0.805331,0.581251,0.837401,0.75863,3.9531,2.21899,1.73641,2.57224,0.599532,4.66595,0.576826,0.79681,0.521113,0.947605,0.236256
-1211.98,0.811945,0.0367888,6,63,0,1219.63,1.18257,0.611452,0.609882,0.901633,2.57481,2.72964,2.79471,1.66265,1.10302,2.09353,0.766876,1.10607,0.53561,0.94607,0.41024
-1212.84,0.997591,0.0367888,7,127,0,1217.68,0.735361,0.603019,1.88843,1.45819,0.927191,1.60686,2.54528,4.52697,1.39099,1.09486,0.357179,1.37641,1.58861,1.23391,0.329661
-1213.41,0.99649,0.0367888,7,127,0,1218.68,1.01018,0.983733,1.00547,0.750341,1.11804,2.51147,5.28536,2.65733,0.746885,1.41391,0.54459,2.04771,0.803243,0.758935,0.643996
-1211.02,0.967251,0.0367888,6,95,0,1217.34,1.19167,0.91144,0.583576,1.32688,1.25361,2.94632,3.6139,1.75049,1.37794,1.22012,0.803337,1.39303,0.492599,1.51143,2.04354
-1211.56,0.795169,0.0367888,6,127,0,1217.26,1.49502,0.462359,0.634624,2.09725,1.22858,3.6824,1.36579,2.21011,1.96715,1.3105,0.858475,0.860551,0.609314,1.70641,0.53133
-1212.21,0.974819,0.0367888,6,127,0,1220.97,0.682979,0.439591,2.23331,1.01404,1.40736,1.8301,1.49046,7.11718,1.08588,1.47218,0.380518,0.864651,1.51925,1.53014,2.16947
-1214.04,0.612992,0.0367888,7,127,0,1221.05,1.65145,0.882735,0.336258,1.27839,1.39218,4.36677,3.38119,1.11254,1.09142,1.23209,1.40558,1.51319,0.322094,1.01211,0.567974
-1221.56,0.8206,0.0367888,6,127,0,1227.84,1.95158,0.507848,0.311498,0.908043,3.78443,4.71931,2.2965,1.15456,0.621912,4.3656,1.0856,1.3964,0.184138,0.742701,5.15869
-1217.29,0.98815,0.0367888,6,63,0,1227.08,0.911984,0.500175,1.65643,1.21299,1.37666,1.15084,3.19934,4.61888,1.55296,1.15819,0.367487,1.03393,1.17879,2.15233,0.382402
-1215.04,0.997741,0.0367888,6,95,0,1223.47,1.59604,1.26034,0.970733,0.788743,0.72618,3.59115,5.12849,3.11077,0.771564,0.591577,1.30991,1.38013,1.29602,0.746746,1.60076
-1215.26,0.919062,0.0367888,6,95,0,1226.84,1.89099,0.445994,1.43076,1.30404,0.872362,3.1174,1.78403,4.23708,1.28793,1.24804,0.467023,1.48093,0.773531,1.5805,1.42114
-1211.52,0.954224,0.0367888,4,15,0,1218.11,1.5239,0.520798,1.2902,1.3592,0.981829,2.34324,2.63556,3.98046,1.20616,0.962651,0.629389,1.12003,1.15121,1.57431,1.7394
-1217.39,0.908798,0.0367888,6,95,0,1225.03,0.774834,0.53384,1.15311,1.65138,0.91461,3.90236,1.36369,2.97254,1.86551,0.890102,1.15426,0.872256,0.463326,2.31807,1.55239
-1215.04,0.862739,0.0367888,5,63,0,1229.13,0.932656,0.670776,0.644341,1.77839,1.05654,2.96482,2.25625,2.36273,1.49922,1.40926,0.677734,1.01391,0.456994,3.10228,2.60225
-1215.61,0.95408,0.0367888,6,63,0,1222.41,1.55902,0.626993,0.953215,1.24694,0.592306,6.59068,1.94696,2.79803,1.52289,0.552954,1.91838,0.785875,0.929667,1.6282,2.90238
-1216.88,0.984032,0.0367888,5,63,0,1222.02,3.14663,0.463249,0.970011,2.26092,0.467047,4.06751,2.19538,2.7847,2.31408,0.463349,0.94811,1.34921,0.65132,2.21899,8.08523
-1219.72,0.682437,0.0367888,6,127,0,1229.87,0.867371,1.44465,0.721678,1.76936,0.371514,3.47538,4.6212,2.45339,1.89661,0.360715,1.14629,1.76994,0.669501,1.54524,7.1137
-1219.26,0.698717,0.0367888,6,63,0,1227.88,2.04844,1.18365,0.54733,2.53682,0.556369,3.10087,4.07187,1.91874,2.24728,0.461624,0.834048,2.31174,0.440063,2.98525,8.54353
-1218.59,0.912533,0.0367888,6,63,0,1225.75,1.33497,1.81236,0.547615,1.85688,0.534553,2.88546,5.52138,1.89804,1.41301,0.482265,1.015,2.75709,0.461522,1.46882,6.58382
-1214.86,0.999186,0.0367888,6,63,0,1222.42,2.33732,0.46202,0.531368,1.63411,0.889646,6.08199,1.85559,1.6822,1.52538,0.929166,1.44374,0.932972,0.47942,1.81554,9.19308
-1216.03,0.900068,0.0367888,7,127,0,1223.23,1.07924,0.297996,0.963084,3.16371,0.921134,2.32679,1.2934,3.00215,3.21381,0.886235,0.534629,0.715337,0.711909,4.80941,4.22279
-1218.04,0.986956,0.0367888,7,127,0,1226.4,0.8105,0.580138,0.713272,2.68487,1.62352,1.2013,2.35603,2.35705,3.42223,1.32912,0.337895,0.921752,0.628549,6.45679,0.414201
-1217.89,0.855312,0.0367888,7,127,0,1228.73,2.10337,0.81881,1.36071,0.494374,1.46354,3.0274,3.12863,4.76809,0.502462,1.08519,0.976195,1.00994,2.28458,0.489354,2.48268
-1218.81,0.956468,0.0367888,6,127,0,1228.17,1.88658,1.10019,1.74045,0.424267,1.00773,3.04138,3.96556,5.45405,0.396371,1.31798,0.547784,1.51506,2.15033,0.387783,3.20572
-1215.05,0.963109,0.0367888,5,31,0,1222.24,1.48404,0.578499,2.10935,0.489228,1.14119,3.92486,2.64726,5.7779,0.432654,0.990833,1.0934,1.59171,1.40638,0.3775,2.27683
-1211.32,0.999786,0.0367888,6,63,0,1218.02,1.4066,0.870922,1.2366,0.476005,1.58845,3.08687,3.32178,3.77757,0.493845,1.57927,0.875203,1.41888,1.06399,0.510165,1.61772
-1217.82,0.833715,0.0367888,6,127,0,1224.97,4.72578,0.948805,0.551276,0.390258,1.52579,6.88667,4.74055,1.45136,0.406711,1.30076,2.0892,1.84846,0.537093,0.504471,3.90039
-1216.56,0.96919,0.0367888,4,15,0,1221.24,2.68729,0.963358,0.622063,0.400939,1.19346,8.67431,4.01332,1.66383,0.460497,1.17319,1.96649,1.78433,0.475897,0.38279,3.67853
-1215.83,0.888902,0.0367888,6,63,0,1221.16,3.72814,0.577082,1.06237,0.752951,0.637443,7.45548,2.27672,3.50292,0.883682,0.765932,1.49155,0.988761,0.981851,1.00317,3.67061
-1216.49,0.988692,0.0367888,7,127,0,1224.97,0.49424,0.502998,0.494346,2.11943,3.50229,1.2564,2.14321,1.27169,2.79411,3.66358,0.268354,1.23197,0.273006,2.24077,0.501218
-1213.4,0.803967,0.0367888,6,127,0,1223.68,2.38576,0.58766,0.448803,1.41297,1.06379,5.18506,2.7017,1.59279,1.30945,0.868131,1.23853,1.55128,0.393492,1.20982,0.920224
-1214.88,0.816683,0.0367888,7,127,0,1220.33,0.439749,0.529221,1.45045,1.25782,1.97641,1.16717,2.15835,5.18708,1.40357,1.53217,0.326837,1.23213,1.04557,1.11046,1.05659
-1217.16,0.665111,0.0367888,6,103,0,1225.97,0.606906,0.447354,1.04458,2.28626,2.28108,1.3289,1.41479,3.87367,1.96736,1.70736,0.360207,0.949888,0.772834,1.72457,0.713347
-1221.09,0.989769,0.0367888,6,127,0,1224.53,2.07357,0.158959,1.41235,2.78788,0.749496,5.09649,0.764672,2.72417,3.03113,0.948685,1.04758,0.343737,0.662407,2.82417,1.44253
-1220.87,1,0.0367888,6,127,0,1226.41,1.70524,0.183369,1.14174,2.93643,0.798709,6.16233,0.604442,4.50754,2.53006,0.628377,1.2816,0.538844,0.935941,2.72443,1.45115
-1219.67,0.969334,0.0367888,6,127,0,1227.78,0.999855,0.657869,2.03329,0.795463,1.01157,2.48911,2.50079,4.78561,0.605794,1.76203,0.622169,1.59412,1.09646,0.520971,0.518378
-1214.94,0.997348,0.0367888,6,95,0,1223.39,0.96395,0.460639,0.914917,2.99363,0.90131,2.76681,1.43694,2.76163,2.71717,0.792583,0.714257,1.12059,0.768987,1.92847,0.932729
-1213.02,0.985803,0.0367888,7,127,0,1219.46,1.44514,0.739646,1.03369,0.53538,2.34467,2.47976,3.63834,2.30421,0.693214,2.09758,0.528915,1.8446,0.773824,0.627166,1.05532
